"","CODE","SEC_NAME","IPO_DATE","EXCH_CITY","MKT","TRADE_CODE","COMPINDEX2","CONCEPT","SHSC","INDUSTRY_GICS","INDUSTRY_GICSCODE","INDEXCODE_WIND","INDUSTRY_SW","INDUSTRY_SWCODE","INDEXCODE_SW","INDUSTRY_CITIC","INDUSTRY_CITICCODE","TOTAL_SHARES","FLOAT_A_SHARES","HOLDER_TOP10PCT","HOLDER_CONTROLLER","HOLDER_TOTALBYINST","HOLDER_TOTALBYFUND","HOLDER_TOTALBYBYSEC","HOLDER_NUM","HOLDER_AVGNUM","HOLDER_AVGPCT","HOLDER_HAVGPCTCHANGE","HOLDER_QAVGPCTCHANGE","CLOSE","PCT_CHG_PER"
"77","000400.SZ","许继电气",35538,"深圳","主板","000400","否","智能电网;央企;充电桩;一带一路;大央企重组;能源互联网;特高压;融资融券标的;超涨;预增;预减","否","工业","20",NA,"电气设备","6107010000000000","801730.SI","电力设备","b10b000000000000",1008327309,737498820,NA,"国务院国有资产监督管理委员会",87830514,76464428,NA,85814,6928.12641293961,0.0116531103849411,-50.7632787190901,-14.4020789148624,20.35,5.49507516848109
"78","000401.SZ","冀东水泥",35230,"深圳","主板","000401","否","CDM项目;京津冀一体化;国家队;融资融券标的;超涨;预减","否","材料","15",NA,"建筑材料","6106010000000000","801710.SI","建材","b108000000000000",1347522914,1347116471,NA,"唐山市人民政府国有资产监督管理委员会",955055299,144182040,NA,44696,27123.9858376589,0.0223733671009541,37.7103096473957,28.7408269196349,11.51,21.6701902748414
"79","000402.SZ","金融街",35242,"深圳","主板","000402","否","融资融券标的;大盘蓝筹;预增","否","金融","40",NA,"房地产","6118000000000000","801180.SI","房地产","b10n000000000000",2988929907,2986996935,NA,"北京市西城区国有资产监督管理委员会",1901908122,332995417,NA,120678,24743.3973798041,0.00828651431947947,36.2220122971876,26.5160178325792,9.63,-0.103734439834036
"80","000403.SZ","ST生化",35244,"深圳","主板","000403","否","ST概念;ST;预增;预减","否","医疗保健","35",NA,"医药生物","6115000000000000","801150.SI","医药","b10i000000000000",272577599,181762968,NA,"史珉志",26522129,13115249,NA,18977,9565.18248405965,0.0526953674852848,10.1754755756969,-2.3502134162407,23.93,22.2789984670414
"81","000404.SZ","华意压缩",35235,"深圳","主板","000404","否","超涨","否","工业","20",NA,"家用电器","6111000000000000","801110.SI","家电","b10g000000000000",559623953,494721609,NA,"绵阳市国有资产监督管理委员会",155432862,655900,NA,45571,10856.0621667288,0.0219437796622515,0.963331943560575,-0.495929428803421,9.02,3.44036697247705
"82","000407.SZ","胜利股份",35249,"深圳","主板","000407","否","LNG;超涨;预增","否","工业","20",NA,"化工","6103000000000000","801030.SI","石油石化","b101000000000000",774048768,661445985,NA,"NaN",103351088,24562783,NA,52460,12293.2503812429,0.0190621428191662,11.9691193290126,-4.71788028974458,7.57,11.1600587371513
"83","000408.SZ","金谷源",35244,"深圳","主板","000408","否","借壳上市;重组;黄金珠宝;超涨;并购阶段(需定增)","否","工业","20",NA,"商业贸易","6120000000000000","801200.SI","钢铁","b105000000000000",252301500,252300600,NA,"邵萍;路联",54177100,NA,NA,31174,8093.3021107333,0.0320780128240585,-19.7087316353371,-19.9717713479181,20.21,37.6702997275204
"84","000409.SZ","山东地矿",35243,"深圳","主板","000409","否","超涨;超跌","否","材料","15",NA,"采掘","6102000000000000","801020.SI","钢铁","b105000000000000",472709345,357589382,NA,"山东省地质矿产勘查开发局",89593120,1852544,NA,21398,13791.9434526591,0.0467333383858204,-27.2782503037667,-29.8485839798112,9.96,11.4093959731544
"85","000410.SZ","沈阳机床",35264,"深圳","主板","000410","否","高端装备制造;机器人;工业4.0;融资融券标的;超涨","否","工业","20",NA,"机械设备","6107000000000000","801890.SI","机械","b10a000000000000",765470884,739824396,NA,"沈阳市国有资产监督管理委员会",218085419,2114289,2372902,85511,8639.54279566372,0.0116944015026093,-12.097858755014,-8.30536422214686,27.48,8.70253164556962
"86","000411.SZ","英特集团",35262,"深圳","主板","000411","否","重组;医药电商;超涨;并购阶段(需定增)","否","日常消费","30",NA,"医药生物","6115000000000000","801150.SI","医药","b10i000000000000",207449946,207330696,NA,"国务院国有资产监督管理委员会",149666480,29391184,NA,7873,25865.4192810873,0.127016380429268,40.1752826114569,25.0095262288835,27.17,9.3360160965795
"87","000413.SZ","东旭光电",35333,"深圳","主板","000413","否","触摸屏;石墨烯;员工持股;质押式回购;国家队;证金概念;融资融券标的;含B股的A股;大盘蓝筹;超涨;预增;并购阶段(需定增)","否","信息技术","45",NA,"电子","6108000000000000","801080.SI","电子元器件","b10p000000000000",2662080001,2018706000,NA,"李兆廷",717172787,41602154,NA,172663,12580.9050574928,0.00623227702453732,-84.378797793774,-7.39646629896232,10,15.2073732718894
"88","000415.SZ","渤海租赁",35262,"深圳","主板","000415","否","金融改革;一带一路;高送转概念;质押式回购;金控平台;融资融券标的;超涨;高送转;并购阶段(需定增)","否","金融","40",NA,"非银金融","1000012613000000","801790.SI","非银行金融","b10m000000000000",3548606952,3115536808,NA,"海南航空股份有限公司工会委员会",826900913,2778221,26108419,35345,35908.1692177111,0.0282925441861153,2.82642523695007,-13.591738576885,9.01,16.1082474226804
"89","000416.SZ","民生控股",35265,"深圳","主板","000416","否","参股金融;中日韩自贸区;超涨;预增","否","金融","40",NA,"商业贸易","6120000000000000","801200.SI","商贸零售","b10e000000000000",531871494,531610254,NA,"卢志强",143558374,4700,NA,30101,17660.8834922428,0.0332214869558811,1.56805421746786,-7.0329889372446,10.95,24.5733788395905
"90","000417.SZ","合肥百货",35289,"深圳","主板","000417","否","O2O;第三方支付;融资融券标的;超涨","否","可选消费","25",NA,"商业贸易","6120000000000000","801200.SI","商贸零售","b10e000000000000",779884200,778610725,NA,"合肥市国有资产监督管理委员会",407001667,55854461,10950000,29235,26632.228766889,0.034205574542284,52.7928852402942,20.1265606293826,10.16,-0.392156862745097
"91","000418.SZ","小天鹅A",35517,"深圳","主板","000418","否","含B股的A股;预增","否","可选消费","25",NA,"家用电器","6111000000000000","801110.SI","家电","b10g000000000000",632487764,437746777,NA,"何享健",298978786,15930939,NA,33520,NA,NA,-12.9982100238664,-13.8603818615752,21.4,9.79989738327347
"92","000419.SZ","通程控股",35293,"深圳","主板","000419","否","金融改革;跨境电商;超涨","否","可选消费","25",NA,"商业贸易","6120000000000000","801200.SI","商贸零售","b10e000000000000",543582655,543289983,NA,"长沙市国有资产监督管理委员会",268943586,598600,NA,30345,17903.7727137914,0.0329543575644493,15.3138902619872,11.1715274345032,9.13,15.2777777777778
"93","000420.SZ","吉林化纤",35279,"深圳","主板","000420","否","长吉图板块;超涨;预减","否","材料","15",NA,"化工","6103000000000000","801030.SI","基础化工","b106000000000000",716603328,318306848,NA,"吉林市人民政府国有资产监督管理委员会",34013104,NA,3800000,45286,7028.81349644482,0.0220818798989058,6.63339663472153,5.55359272181248,7.48,21.0355987055016
"94","000421.SZ","南京中北",35283,"深圳","主板","000421","否","LNG;超涨;预增","否","公用事业","55",NA,"综合","6123000000000000","801230.SI","综合","b10t000000000000",572646934,351667021,NA,"南京市人民政府国有资产监督管理委员会",148503169,213945,NA,32700,10754.4737308868,0.0305810403078794,-2.60856269113149,4.2079510703364,9.11,11.7791411042945
"95","000422.SZ","湖北宜化",35292,"深圳","主板","000422","否","融资融券标的;预增;预减","否","材料","15",NA,"化工","6103000000000000","801030.SI","基础化工","b106000000000000",897866712,897812984,NA,"宜昌市国有资产监督管理委员会",252248617,45682801,4035338,63283,13809.0783938815,0.0158020313829184,27.9348324194491,18.0222176571907,7.59,5.85774058577406
"96","000423.SZ","东阿阿胶",35275,"深圳","主板","000423","否","央企;融资融券标的","否","医疗保健","35",NA,"医药生物","6115000000000000","801150.SI","医药","b10i000000000000",654021537,653719409,NA,"国务院国有资产监督管理委员会",273538692,66041266,NA,73739,8865.31732190564,0.0135613447055221,-1.16763178236753,5.59812310988757,48.23,0.962947456562691
"97","000425.SZ","徐工机械",35305,"深圳","主板","000425","否","高端装备制造;高送转概念;融资融券标的;超涨;预减;高送转","否","工业","20",NA,"机械设备","6107000000000000","801890.SI","机械","b10a000000000000",7084287702,7069505961,NA,"徐州市人民政府",1365952154,144895106,NA,157569,13985.841789946,0.00634642597287893,-3.28681403067862,-9.82426746377777,5.02,16.7441860465116
"98","000426.SZ","兴业矿业",35305,"深圳","主板","000426","否","高送转概念;融资融券标的;超涨;预减;高送转","否","材料","15",NA,"有色金属","6105000000000000","801050.SI","有色金属","b103000000000000",1193889056,963265452,NA,"吉兴业",227799899,5134502,5032700,27132,16973.1002874834,0.0368568487465382,21.1005454813504,12.8519828984225,7.06,6.80786686838124
"99","000428.SZ","华天酒店",35285,"深圳","主板","000428","否","重组;超涨","否","可选消费","25",NA,"休闲服务","6121000000000000","801210.SI","餐饮旅游","b10f000000000000",1018926000,718760250,NA,"湖南省国有资产监督管理委员会",345782962,14874042,NA,40880,17582.2511007828,0.0244618393480778,11.761252446184,15.2715264187867,10.05,27.5380710659899
"100","000429.SZ","粤高速A",35846,"深圳","主板","000429","否","重组;含B股的A股;预增;并购阶段(需定增)","否","工业","20",NA,"交通运输","6117000000000000","801170.SI","交通运输","b10o000000000000",1257117748,468651067,NA,"广东省国有资产监督管理委员会",154176030,19016805,NA,84766,NA,NA,2.84548049925679,0.158082249958724,6.7,13.7521222410866
"101","000430.SZ","张家界",35306,"深圳","主板","000430","否","员工持股;质押式回购;超涨;预增","否","可选消费","25",NA,"休闲服务","6121000000000000","801210.SI","餐饮旅游","b10f000000000000",320835149,209029624,NA,"张家界市人民政府",57670813,4358122,985297,21865,9560.01024468328,0.0457351915538311,3.41184541504689,17.6263434713012,14.08,24.7121346324181
"102","000488.SZ","晨鸣纸业",36850,"深圳","主板","000488","否","国家队;证金概念;含B股的A股;含H股的A股;超涨;预增","否","材料","15",NA,"轻工制造","6114000000000000","801140.SI","轻工制造","b109000000000000",1936405467,1105037237,NA,"寿光市国有资产监督管理办公室",329712014,26627180,NA,128595,10936.1984580975,0.00989667885005474,2.37718221764776,-5.97660425161315,9.07,3.0681818181818
"103","000498.SZ","山东路桥",35590,"深圳","主板","000498","否","超涨","否","工业","20",NA,"建筑装饰","6106020000000000","801720.SI","建筑","b107000000000000",1120139063,354170133,NA,"山东省国资委",11458522,NA,NA,45734,7744.13200244894,0.0218655709177256,1.11951720820396,0.616609087331077,7.31,9.75975975975976
"104","000501.SZ","鄂武商A",33928,"深圳","主板","000501","否","员工持股;融资融券标的","否","可选消费","25",NA,"商业贸易","6120000000000000","801200.SI","商贸零售","b10e000000000000",529025590,507184170,NA,"武汉市国有资产监督管理委员会",343391618,35338533,NA,18622,27235.7589410375,0.0536999255418777,9.81097626463323,9.93448609171945,19.04,1.27659574468084
"105","000502.SZ","绿景控股",33931,"深圳","主板","000502","否","借壳上市;重组;涉矿;民营医院;超涨;预减","否","金融","40",NA,"房地产","6118000000000000","801180.SI","房地产","b10n000000000000",184819607,183329132,NA,"余斌",73451409,11589770,NA,19222,9537.46394756009,0.0520237237215042,13.510560815732,11.7833732181875,29.23,37.1656499296105
"106","000503.SZ","海虹控股",33938,"深圳","主板","000503","否","电子商务;智慧医疗;医药电商;员工持股;健康中国;融资融券标的;超涨;超跌;预增","否","信息技术","45",NA,"传媒","6122010000000000","801760.SI","医药","b10i000000000000",898822204,897966978,NA,"康乔",341514062,57683928,NA,30642,29305.1033875073,0.0326349437236786,36.8122185235951,43.3228901507734,36.08,4.33776749566221
"107","000504.SZ","南华生物",33946,"深圳","主板","000504","否","重组;生物疫苗;基因检测;超涨","否","医疗保健","35",NA,"传媒","6122010000000000","801760.SI","传媒","b10s000000000000",311573901,309972501,NA,"湖南省财政厅",141139049,NA,NA,20273,15289.9176737533,0.0493266917765141,0.0493266906723244,0.0443940216050986,27.09,27.5423728813559
"108","000505.SZ","珠江控股",33959,"深圳","主板","000505","否","重组;涉矿;含B股的A股;超涨","否","金融","40",NA,"房地产","6118000000000000","801180.SI","房地产","b10n000000000000",426745404,360445273,NA,"北京市国有资产监督管理委员会",112479478,NA,NA,34036,NA,NA,21.2451521917969,6.50193912328123,11.68,26.5438786565547
"109","000506.SZ","中润资源",34040,"深圳","主板","000506","否","融资融券标的;超涨;并购阶段(需定增)","否","金融","40",NA,"有色金属","6105000000000000","801050.SI","房地产","b10n000000000000",929017761,928310961,NA,"卢粉",455006634,2201527,NA,34891,26606.0290905964,0.028660686686635,28.4514631280273,4.16153162706714,9.48,17.6178660049628
"110","000507.SZ","珠海港",34054,"深圳","主板","000507","否","粤港澳自贸区;超涨;预减","否","工业","20",NA,"交通运输","6117000000000000","801170.SI","交通运输","b10o000000000000",789540919,772143778,NA,"珠海市人民政府国有资产监督管理委员会",211787326,2020600,NA,107829,7160.81738678834,0.0092739425599575,-35.1324782757885,-35.9875358206049,8.03,14.8783977110157
"111","000509.SZ","华塑控股",34096,"深圳","主板","000509","否","装饰园林;超涨","否","工业","20",NA,"建筑材料","6106010000000000","801710.SI","建材","b108000000000000",825483117,605632409,NA,"李中",3201364,NA,NA,50468,10465.5274035032,0.0198145359754562,6.34659586272488,4.81295078069273,9.05,45.0320512820513
"112","000510.SZ","*ST金路",34096,"深圳","主板","000510","否","借壳上市;重组;ST概念;*ST;超涨;并购阶段(需定增)","否","材料","15",NA,"化工","6103000000000000","801030.SI","基础化工","b106000000000000",609182254,609123097,NA,"德阳市国有资产监督管理委员会",69428758,1989846,NA,83666,7280.40429804222,0.0119522865861654,-13.0614586570411,-10.6184113020821,7.94,4.06290956749673
"113","000511.SZ","烯碳新材",34107,"深圳","主板","000511","否","稀土永磁;石墨烯;国家队;证金概念;融资融券标的","否","材料","15",NA,"有色金属","6105000000000000","801050.SI","建材","b108000000000000",1154832011,1154822357,NA,"刘成文",170485856,6774629,NA,165143,6992.86289458227,0.00605535786598921,-9.26045911724991,9.95076993878032,8.91,0
